region,regioncode,district,districtcode,ward,wardcode,street,places
ARUSHA,23,NGORONGORO,237,KAKESIO,23721,KAKESIO,NGAIRISHI
ARUSHA,23,NGORONGORO,237,KAKESIO,23721,OSINONI,OLGUMI
ARUSHA,23,NGORONGORO,237,KAKESIO,23721,OSINONI,NGEREYENI
ARUSHA,23,NGORONGORO,237,KAKESIO,23721,OSINONI,NGIDOKUN
ARUSHA,23,NGORONGORO,237,NGOILE,23723,NGOILE,NGOILE
ARUSHA,23,NGORONGORO,237,NGOILE,23723,NGOILE,NGOLOLAA
ARUSHA,23,NGORONGORO,237,NGOILE,23723,NGOILE,LOOMUNYI
ARUSHA,23,NGORONGORO,237,MISIGIYO,23724,KAITAKITENG,KAITA JUU
ARUSHA,23,NGORONGORO,237,MISIGIYO,23724,LONGOOJO,LONGOJOO
ARUSHA,23,NGORONGORO,237,MISIGIYO,23724,MISIGYO,KATEKITENG
ARUSHA,23,NGORONGORO,237,MISIGIYO,23724,,MISIGYO/OLONGOJIOK
ARUSHA,23,NGORONGORO,237,MISIGIYO,23724,,MOKILAL NDORES
ARUSHA,23,NGORONGORO,237,EYASI,23725,OLPIRO,MUSHORJOGA
ARUSHA,23,NGORONGORO,237,EYASI,23725,OLPIRO,OLDOGOM
ARUSHA,23,NGORONGORO,237,EYASI,23725,OLPIRO,OLPIRO KATI
ARUSHA,23,NGORONGORO,237,EYASI,23725,MASUMBURAI,LOONGILEJI
ARUSHA,23,NGORONGORO,237,EYASI,23725,MASUMBURAI,LANGALI
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ESERE,MUGONGORONI
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ESERE,OLMOT
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ESERE,ESERE
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ENGESHEI,ENGESHEI
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ENGESHEI,LENGELDINA
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ENGESHEI,SARUFA
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ALAITOLEI,OLPIRI
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ALAITOLEI,OLKEREKETA
ARUSHA,23,NGORONGORO,237,ALAITOLEI,23726,ALAITOLEI,MGORORONI
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,KISANGIRO,KIRANGI
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,KISANGIRO,KISANGIRO
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,KISANGIRO,MEJE
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,MUGHOLO,BWELO
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,MUGHOLO,MUGHOLO
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,TINAGA,TINAGA
ARUSHA,23,NGORONGORO,237,KIRANGI,23727,TINAGA,MARIBANE
ARUSHA,23,NGORONGORO,237,ENGARESERO,23728,ENGARESERO,NAIBOROSO
ARUSHA,23,NGORONGORO,237,ENGARESERO,23728,ENGARESERO,REPARKASHI
ARUSHA,23,NGORONGORO,237,ENGARESERO,23728,ENGARESERO,ENGARESERO
ARUSHA,23,NGORONGORO,237,ENGARESERO,23728,ENGARESERO,MONIC
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,KESILE,ESILALEI
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,KESILE,KESILE
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,KESILE,NGORIKA
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,KESILE,ELERAI
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,PIYAYA,MADUKANI
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,PIYAYA,SENGERETUNY
ARUSHA,23,NGORONGORO,237,PIYAYA,23729,PIYAYA,OLOPIRIKI
